structure,structure_id,structure_name,freq,time_frequency,isco08,international_standard_classification_of_occupations_2008_isco_08,unit,unit_of_measure,geo,geopolitical_entity_reporting,time_period,time,obs_value,observation_value,obs_flag,observation_status_flag_v2_structure,conf_status,confidentiality_status_flag
Dataflow,Estat:isoc_sk_oja2(1.0),Distribution by occupation (isco-08) of the labour market demand for ict specialists in online job advertisements - experimental statistics,Q,Quarterly,Oc351,Information and communications technology operations and user support technicians,Pc,Percentage,El,Greece,2024-q2,,13.6,,,,,
Dataflow,Estat:isoc_sk_oja2(1.0),Distribution by occupation (isco-08) of the labour market demand for ict specialists in online job advertisements - experimental statistics,Q,Quarterly,Oc351,Information and communications technology operations and user support technicians,Pc,Percentage,El,Greece,2024-q3,,15.4,,,,,
Dataflow,Estat:isoc_sk_oja2(1.0),Distribution by occupation (isco-08) of the labour market demand for ict specialists in online job advertisements - experimental statistics,Q,Quarterly,Oc351,Information and communications technology operations and user support technicians,Pc,Percentage,El,Greece,2024-q4,,16.0,,,,,
Dataflow,Estat:isoc_sk_oja2(1.0),Distribution by occupation (isco-08) of the labour market demand for ict specialists in online job advertisements - experimental statistics,Q,Quarterly,Oc351,Information and communications technology operations and user support technicians,Pc,Percentage,El,Greece,2025-q1,,15.6,,,,,
Dataflow,Estat:isoc_sk_oja2(1.0),Distribution by occupation (isco-08) of the labour market demand for ict specialists in online job advertisements - experimental statistics,Q,Quarterly,Oc351,Information and communications technology operations and user support technicians,Pc,Percentage,El,Greece,2025-q2,,17.2,,,,,
Dataflow,Estat:isoc_sk_oja2(1.0),Distribution by occupation (isco-08) of the labour market demand for ict specialists in online job advertisements - experimental statistics,Q,Quarterly,Oc351,Information and communications technology operations and user support technicians,Pc,Percentage,Es,Spain,2019-q4,,10.2,,,,,
Dataflow,Estat:isoc_sk_oja2(1.0),Distribution by occupation (isco-08) of the labour market demand for ict specialists in online job advertisements - experimental statistics,Q,Quarterly,Oc351,Information and communications technology operations and user support technicians,Pc,Percentage,Es,Spain,2020-q1,,11.5,,,,,
Dataflow,Estat:isoc_sk_oja2(1.0),Distribution by occupation (isco-08) of the labour market demand for ict specialists in online job advertisements - experimental statistics,Q,Quarterly,Oc351,Information and communications technology operations and user support technicians,Pc,Percentage,Es,Spain,2020-q2,,11.7,,,,,
Dataflow,Estat:isoc_sk_oja2(1.0),Distribution by occupation (isco-08) of the labour market demand for ict specialists in online job advertisements - experimental statistics,Q,Quarterly,Oc351,Information and communications technology operations and user support technicians,Pc,Percentage,Es,Spain,2020-q3,,12.6,,,,,
Dataflow,Estat:isoc_sk_oja2(1.0),Distribution by occupation (isco-08) of the labour market demand for ict specialists in online job advertisements - experimental statistics,Q,Quarterly,Oc351,Information and communications technology operations and user support technicians,Pc,Percentage,Es,Spain,2020-q4,,12.5,,,,,
Dataflow,Estat:isoc_sk_oja2(1.0),Distribution by occupation (isco-08) of the labour market demand for ict specialists in online job advertisements - experimental statistics,Q,Quarterly,Oc351,Information and communications technology operations and user support technicians,Pc,Percentage,Es,Spain,2021-q1,,12.0,,,,,
Dataflow,Estat:isoc_sk_oja2(1.0),Distribution by occupation (isco-08) of the labour market demand for ict specialists in online job advertisements - experimental statistics,Q,Quarterly,Oc351,Information and communications technology operations and user support technicians,Pc,Percentage,Es,Spain,2021-q2,,11.5,,,,,
Dataflow,Estat:isoc_sk_oja2(1.0),Distribution by occupation (isco-08) of the labour market demand for ict specialists in online job advertisements - experimental statistics,Q,Quarterly,Oc351,Information and communications technology operations and user support technicians,Pc,Percentage,Es,Spain,2021-q3,,11.4,,,,,
Dataflow,Estat:isoc_sk_oja2(1.0),Distribution by occupation (isco-08) of the labour market demand for ict specialists in online job advertisements - experimental statistics,Q,Quarterly,Oc351,Information and communications technology operations and user support technicians,Pc,Percentage,Es,Spain,2021-q4,,11.1,,,,,
Dataflow,Estat:isoc_sk_oja2(1.0),Distribution by occupation (isco-08) of the labour market demand for ict specialists in online job advertisements - experimental statistics,Q,Quarterly,Oc351,Information and communications technology operations and user support technicians,Pc,Percentage,Es,Spain,2022-q1,,10.5,,,,,
Dataflow,Estat:isoc_sk_oja2(1.0),Distribution by occupation (isco-08) of the labour market demand for ict specialists in online job advertisements - experimental statistics,Q,Quarterly,Oc351,Information and communications technology operations and user support technicians,Pc,Percentage,Es,Spain,2022-q2,,10.2,,,,,
Dataflow,Estat:isoc_sk_oja2(1.0),Distribution by occupation (isco-08) of the labour market demand for ict specialists in online job advertisements - experimental statistics,Q,Quarterly,Oc351,Information and communications technology operations and user support technicians,Pc,Percentage,Es,Spain,2022-q3,,10.1,,,,,
Dataflow,Estat:isoc_sk_oja2(1.0),Distribution by occupation (isco-08) of the labour market demand for ict specialists in online job advertisements - experimental statistics,Q,Quarterly,Oc351,Information and communications technology operations and user support technicians,Pc,Percentage,Es,Spain,2022-q4,,10.4,,,,,
Dataflow,Estat:isoc_sk_oja2(1.0),Distribution by occupation (isco-08) of the labour market demand for ict specialists in online job advertisements - experimental statistics,Q,Quarterly,Oc351,Information and communications technology operations and user support technicians,Pc,Percentage,Es,Spain,2023-q1,,10.2,,,,,
Dataflow,Estat:isoc_sk_oja2(1.0),Distribution by occupation (isco-08) of the labour market demand for ict specialists in online job advertisements - experimental statistics,Q,Quarterly,Oc351,Information and communications technology operations and user support technicians,Pc,Percentage,Es,Spain,2023-q2,,10.3,,,,,
Dataflow,Estat:isoc_sk_oja2(1.0),Distribution by occupation (isco-08) of the labour market demand for ict specialists in online job advertisements - experimental statistics,Q,Quarterly,Oc351,Information and communications technology operations and user support technicians,Pc,Percentage,Es,Spain,2023-q3,,9.8,,,,,
Dataflow,Estat:isoc_sk_oja2(1.0),Distribution by occupation (isco-08) of the labour market demand for ict specialists in online job advertisements - experimental statistics,Q,Quarterly,Oc351,Information and communications technology operations and user support technicians,Pc,Percentage,Es,Spain,2023-q4,,9.5,,,,,
Dataflow,Estat:isoc_sk_oja2(1.0),Distribution by occupation (isco-08) of the labour market demand for ict specialists in online job advertisements - experimental statistics,Q,Quarterly,Oc351,Information and communications technology operations and user support technicians,Pc,Percentage,Es,Spain,2024-q1,,9.5,,,,,
Dataflow,Estat:isoc_sk_oja2(1.0),Distribution by occupation (isco-08) of the labour market demand for ict specialists in online job advertisements - experimental statistics,Q,Quarterly,Oc351,Information and communications technology operations and user support technicians,Pc,Percentage,Es,Spain,2024-q2,,9.5,,,,,
Dataflow,Estat:isoc_sk_oja2(1.0),Distribution by occupation (isco-08) of the labour market demand for ict specialists in online job advertisements - experimental statistics,Q,Quarterly,Oc351,Information and communications technology operations and user support technicians,Pc,Percentage,Es,Spain,2024-q3,,9.9,,,,,
Dataflow,Estat:isoc_sk_oja2(1.0),Distribution by occupation (isco-08) of the labour market demand for ict specialists in online job advertisements - experimental statistics,Q,Quarterly,Oc351,Information and communications technology operations and user support technicians,Pc,Percentage,Es,Spain,2024-q4,,9.8,,,,,
Dataflow,Estat:isoc_sk_oja2(1.0),Distribution by occupation (isco-08) of the labour market demand for ict specialists in online job advertisements - experimental statistics,Q,Quarterly,Oc351,Information and communications technology operations and user support technicians,Pc,Percentage,Es,Spain,2025-q1,,9.9,,,,,
Dataflow,Estat:isoc_sk_oja2(1.0),Distribution by occupation (isco-08) of the labour market demand for ict specialists in online job advertisements - experimental statistics,Q,Quarterly,Oc351,Information and communications technology operations and user support technicians,Pc,Percentage,Es,Spain,2025-q2,,9.7,,,,,
Dataflow,Estat:isoc_sk_oja2(1.0),Distribution by occupation (isco-08) of the labour market demand for ict specialists in online job advertisements - experimental statistics,Q,Quarterly,Oc351,Information and communications technology operations and user support technicians,Pc,Percentage,Eu27_2020,European union - 27 countries (from 2020),2019-q4,,10.6,,,,,
Dataflow,Estat:isoc_sk_oja2(1.0),Distribution by occupation (isco-08) of the labour market demand for ict specialists in online job advertisements - experimental statistics,Q,Quarterly,Oc351,Information and communications technology operations and user support technicians,Pc,Percentage,Eu27_2020,European union - 27 countries (from 2020),2020-q1,,10.7,,,,,
Dataflow,Estat:isoc_sk_oja2(1.0),Distribution by occupation (isco-08) of the labour market demand for ict specialists in online job advertisements - experimental statistics,Q,Quarterly,Oc351,Information and communications technology operations and user support technicians,Pc,Percentage,Eu27_2020,European union - 27 countries (from 2020),2020-q2,,10.5,,,,,
Dataflow,Estat:isoc_sk_oja2(1.0),Distribution by occupation (isco-08) of the labour market demand for ict specialists in online job advertisements - experimental statistics,Q,Quarterly,Oc351,Information and communications technology operations and user support technicians,Pc,Percentage,Eu27_2020,European union - 27 countries (from 2020),2020-q3,,10.2,,,,,
Dataflow,Estat:isoc_sk_oja2(1.0),Distribution by occupation (isco-08) of the labour market demand for ict specialists in online job advertisements - experimental statistics,Q,Quarterly,Oc351,Information and communications technology operations and user support technicians,Pc,Percentage,Eu27_2020,European union - 27 countries (from 2020),2020-q4,,9.9,,,,,
Dataflow,Estat:isoc_sk_oja2(1.0),Distribution by occupation (isco-08) of the labour market demand for ict specialists in online job advertisements - experimental statistics,Q,Quarterly,Oc351,Information and communications technology operations and user support technicians,Pc,Percentage,Eu27_2020,European union - 27 countries (from 2020),2021-q1,,9.5,,,,,
Dataflow,Estat:isoc_sk_oja2(1.0),Distribution by occupation (isco-08) of the labour market demand for ict specialists in online job advertisements - experimental statistics,Q,Quarterly,Oc351,Information and communications technology operations and user support technicians,Pc,Percentage,Eu27_2020,European union - 27 countries (from 2020),2021-q2,,9.4,,,,,
Dataflow,Estat:isoc_sk_oja2(1.0),Distribution by occupation (isco-08) of the labour market demand for ict specialists in online job advertisements - experimental statistics,Q,Quarterly,Oc351,Information and communications technology operations and user support technicians,Pc,Percentage,Eu27_2020,European union - 27 countries (from 2020),2021-q3,,9.3,,,,,
